filename,label,num_apis,has_process_injection,has_network_c2,has_persistence,has_anti_debug,has_priv_escalation,matched_behaviors,m4_score_rules,m4_score,m4_source
1aab7b4932bdb641a29bb7753fd8714082f0951eeebe19104c8cbdb553da2d585ac021985d1ee0bf9ee7807f87d3b1ca14b38718d2a860ee75cf58af81de61ab1899042c23886ebf47698956e6df583f56b70114984ede33e7badeddd43d82561f409cd8.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1ac92673b76e63391cc924e429d5d3c8175f829544b220564ab99032301b7d407829669601b4701d38eccee7c341e09471d9ffb4e16ef8fb4a19263de858696cc04f8770964be31cbe6238fe6549fa2b648e52e95722bad11737524329d4fb4309cff0e2.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1aed1ade4f8d307a402f0cdbe31c5c35d15812aa7ae7723402e64f1775c1b98778c24536442e81783fcfe1a7c602e8562579c77ceb35660f4085d2e9655c5e71e07e50c59d3c2701b0da6d00dc5257ce234c46338abc4531bdf5528bb3a56d20cc41f328.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1afe5c02381a9c78b3c9e3c40beb39855363c401368750be377265a785b1f85a3da86ab676d9a4760967cb3cd35838fc4cf6e5a6e331dc0951877c7e853abb196ac2d885af39f6dcf0fbac1d8afa287580650c8812b8f1900a6eb0a659b6d0e7678f42a9.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1aff9bae0fbdd19e3ae07c278ed7b9f4a8b1db5ae5814d547276d780a17f519ac5816428ae34f797c559387fd0ac1f8e1d8046c97f282cb891a34428ba9970b4f255db525b50f9975f7f0e2ae0d1644b45866f071c751fe8a95a0eaae83f841bf590664e.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,1.0,cnn_lstm
1b2f4e90a7937bfeff72fa85d5fb577a5a859e2a058a4590dd5998fda9122d192759157f3b2cedfadcc4be13f69896d3a398a38462908012c00945c401e6e09ff7337fcb30226c65ce9512abc6811279fdc3230e5bf4c6b024413ceb2d4db0e5b92fff45.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1b7884c29898ed35699040cac2ea3c4222460319bf3ea31c1680f8996ae9f27aeaef314b429c847441be00a9646ba98d7cad3f5cc22753f2fe98694c26c48f90ad6d3089e85e217de54cbd9396a5101a71769cc786c74b0600784480a5ae952ffe03bdb9.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1b92506ecdf6c1ee399102582f53b8c13bca73219a10ea40f21c5d1b36e3cb51eef4b6b3ea5667e1e4e085583791ad6ea914f80a7acfbc467fecef684a5f8b0422d890198af561ee9a5fcc9928a7dc8d8e92a70d0e278e1fd40aa17b812e5adc281531d8.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1b61784465e25958c9b4b915437f24b58a6aa70cc1f235499e71f8f8702e532fb84c67b39886d0bffe9a15eb137f0426b5a7ba9537077f9e8d94d3caf216478aca4c376ed70f2c963f622bd7db9c2a72cc04e27f9a6e48670e3532595340e0ee125549fc.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1b1434697320b3fa77d0ef2693201a51e95f239b16271796d1d30330f4cb6fc5a4a6b80e5e8e6d433c36e49d580036ab0bdcde7e7a4a2d201e28c2b8cc262cf5c9a5a680c7b18ecf89a313a232fd74fca47871f118e9d49c6b2e1f235e995d48ed08e1c1.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1bb5dffc631d1846a3c2ec9afc3ffc7385767ea974626b8ee930ea002c0625f171ca6073e9b9a14db32305794f1372c436c75a58f6c0774f3a201d65bc3747269a4a9e8e056f3902509bee11551040f5a49dd082ae6f1b563c94051f5683ab146b61278c.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1bbd3de835d6844269d41db024993072793efb2159bb887ac37d39ca309e3a4c0fb847cc5b1fbab41e8d2170832e26f8199be9ac824030ec15bbe9c2279359e2b178fb9c056372d1e9e60443c139cdb483cb7848eb228ad08a5ce33c46e7206283cd35b0.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,1.0,cnn_lstm
1bbe7311aa169f2aba9a87e3a79595297aa24b37390775c7a39b9184a0830874694266a8138934161bd8aa89a42d6fd7781c16bd0af681ede6e6b0a360af244450985d07df77d4292f0de4cd6eb85be76d4fd0e306475befe447dc2f0e787533bda4b81e.exe,blaster,100,0,1,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1bc38f98e0fb29d77393b6bc57f7b94e0e570edc5783b19fe211ce6706a9b37ed85783c01a7af699b1c13db0b07033d2ec92525915dba66c9db87100f2c28e2f1a75bd983a2595973f6d05c262c7d1d71af4431e63050b30b7dfc9a3f72e4370603283e0.exe,blaster,8,0,0,0,0,0,,0.0,0.999295,cnn_lstm
1bdc92280f492f5314415c17c1091c7c6ba8778125e58327d87ff1d97de798305df938b55724f99aa9249437762cf457e75ac872293dc28e0c9a1e86cd51d5c4133e30594b411d526c19f3edba9f333f2df6d84366f99fa92f38a5201b0757d0821776f9.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1be270d343ddacfa4bd14eda9fb872f3fa55d083c13b9de3166c1c1b8dc3841dc0d85ee589fe6cddbf7de999c5dfe037a65a9cd68b0519bb94d01b53b2044c15f856ffe6e87e41500d1c23a9fe701b3c53948099101247e658a9df4e74830dd78b23f4a1.exe,blaster,100,0,1,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1c9d5bd35bb838bc6199056aac0386c30b0ee67ba6ff8d783cd92a470d54f31d983093d4405ed3e8a5b1986a12b50d27ca12253306ab9b77fd4b4f8735e9a4130e8ba3eec500d79046646ea9038d91af87ad41d60626f599043ac21704907cd7d2322d63.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1c139fb4bfc5b55f5e2094dd007e9d394cbd0db7d561f9f5bf91c44accf6e4277c9ddf1e23ed0c930919ae76241b062ef989266d755dbe6997b89091875f50e29f21592982eac8b29843f1d43ba101a6d0a9322b19b973115c13fae0fdd314192a393ede.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1c9983119fc0e76428df4b8c277d228cf4fe062959284859e6b4d1f0ff7f4afa478a66196475fb2b08522a44eb63cf69eae45b7a70923da7dfb78edb26f2c0013b19efd1023f380f47a1ccb1fc1e3ef264cf128c6272c34631bc7942b32e867840781e63.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1c218713792ddd758a86a9d6b3cdce312a3c108be892838b08a736fee377e6e7c58d9f2e8817b51ccb8f83b4c30c72115e3702b1f3e424295f6ef17a3dd3db9d9b45a86823abf54d8598bb441cdc35f4ba1120cd3de114b734cf8e091d998e424992cc27.exe,blaster,8,0,0,0,0,0,,0.0,0.999852,cnn_lstm
1ca8ac5611b33b6f7a97af6ed362823a2c7c0a26086929b5c6f5a75c54b4ed8930587424c2785b989510d304b4b7ecb06df6ed70af5272c07250511c5e8f118ac2cdf556f08c38c4acc111544de876a60015789cc956b7890581b3ff6697de5a227ceddd.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1cc420b0d0e2b36dc1afa0d1038510eac571cd1a3c776aac14b72ea0e838ae0a848faa633dba3cac540d9e92b5a8cc27f92af6e32028978f567ffa3edfd21ecc5231907d31a1587725974b923362e717fd0ee2f279fba0038f21dd91852187fb5b018d24.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1cef46588f38c60c8a64ee8294a90bd42e81196b82c618af6297eafc2a7a33a9e1e0145b8591baf042bc3202cd1585242b07508b431b1264289ce3d3231a1e4295236c7cbf3f49de8fc1d546f618a212a2f2d7f5e27d0fefc6a47e083b25c717808c5f41.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1d2d120d5bc049d1ed3f93bca3968e20d0bfada8cf9e2eb6f2dac52a5c9d00dc97fb4d9b9ef8866d44493df7d7dc8191c00e6b39ef74973cf2e0aabfa88b8f3781b8e1868e6f969d4b7bbedb87ab1ae7757b7da8d0e44936a68c36e9d6aa4b6f4b9ffbf4.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1d58f0143dc68eb6e39dea07ca72e5191c0cc85f0500359b757d8cdb36e7dc552a94013cb0b45df067064e146a96bab2e0816ef8a23d559bdca3c6fcef947b4cb55275040a39bd65bbaed97cc986863ffe46325b0044e64c0fbb46c9eb9b0f9887528941.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,0.999998,cnn_lstm
1d81b27e3f1c8047cc20416050502d8e68a07410208821a4ec06e5da344f06a6aac4f9e0835b71f49d8bf1f3e74ee5592971c566a0a0448b10e9eae9c8bb3084b1d8e9a615a10022f5e1c27fc9fe2bc969471f9380ac53cd8e513884367dcda01ed17313.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1d88ea42405e08c5b09429710df8bb8d1f1dbeeb005c311945f175319b9edf83d16e05496968f6e6eeb94a735c2d2d9155046cde6049f355768f7b47350f9addb2fe47203bf58bd72def947e8a648c1a6cb1d25091de97b835af97051850f92b610c8049.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1d36768f525f40695b969937a49593bdb19a926d518d497fb73369f14e2d631398b7f84f0069b6af1c76c1a0132d3cef41c40832678816b36504afaa775e568a085d536e983a1714546f5f2904f6076c63ba3f4a5aa7f897b187afeb53e9e405ea957969.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1ddb57b9eb4c76f9025d25cd9ad53d4e2bae5107c024222c06d5ab3cf0af64bf18e293e8afb50a6728919dfc36f8570d39ae758b70693fd6f4b8cd31b0e2476c1d27a8015db3dfd58f1240e1596781fdf0bef719c9da31aaa4ea627296d34a3e79f264da.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1df6a5eebc048c60936289caed7259aff8ea91b07c590eaab596fbd5bcc94ce1101096e803132fc900a6b1b06f7f74507fbeb73bad94f75d0379eec33d42afd074a91713167c0c4e5ae846131745ed9b1b53cfa044a4617b8d35830e3cb72f0cb4fb61d2.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1dfda895801945259cd2969ee544a051fddad566f595a6abbddd71d8e0b455695a1972ab42974268d3e21dd0e953ebd8260f82bfb34e3b3caba194202b656f9249773f63967f2985f0e728a80649d560aaf96412137b8d5fedd6286c3556ea123d220fc1.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1dfec6300bf1d1d4e2bde11d961725180ccd0e829fd3e9153925df163ac9799b0db9991f8d093b3891b915b7091734a71d8a4259d47caf4c3ccbbc3bd8753329af31f37da1d73fd80931c7b2cf5aac82605ad5f5887b35105ab234d5e0a59485fd0b53ff.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,0.999998,cnn_lstm
1e9a3c0df463e576adeff70162d49863c27f33fba5ac519b647032ab14224c1b98db2b472670161875a66f6b34f699f2558dfbd6d8dfc85473f30c5a766a7d6529b694371c1e74b536be1604a016c36a976899e5bb994a583f3081e626d0334393f74fa2.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1e9a682823240793158608bc3a27c6e15107375703806a4294ff6f6949b274697eaa19fd8676cbec4a2d1334e7aa5c8a7bc7e792eef3279ab7e98dd53de627b7b0140c914edce991a6c8d179f4cc1dbebd0e675875ab4d411fbe00f86d57eb8cae98748e.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1e97cd647aa5092b84429241cce32f1d61a72c6dca52b83d79df6e1f55bdc4c18a296e137c3b11c59e86d05f293be112d77028596cf56107bf621b52c3240807ba2bcf73f6648f2b94a1bb50e0292226544ebea02de75bfe4d0397e51c9e235fe0188a13.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1e515fa9b7de708cee92c171492a10720863dfe19065391ee08b5e2aba2a9fdc54eb3e5a0f3ca4379d0fcaa03f75b21779640170e93c3383677989ef4aa7fb354bf002fb04e15ee50b8774e227530f2acd64c6849b39c5f5f01c2d9ee35c109ba2063665.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1e692aaea1349220330d4f7c7d3f7d5a6146562451fe5eb2651a0eef588d5e1c215b3338dbe22ddec3589169cd0eadbd66923bd2a1c460ce01e329008bf6576201d1a80b7b021e5e98372bfcd541a8a16609e6399d78003553a8da0246aabd70b98bcd33.exe,blaster,100,0,1,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1e1495da5a05e43744daa43d099855b1a1c6d9613f5c5e823007d6b2c4a466bafbd27787b02acca025a61766fd8a2949ca6afb033a176b7dfa738030b0d8a57628124348e7582fa78503f45a8215d914f88634aa92c386aa6917edd6696c6cf5562abbde.exe,blaster,3,0,0,0,0,0,,0.0,0.986713,cnn_lstm
1e4396684877dcfb0a0ac96b8af1402cc391a7e108c537e9bebe547b1371992bf9734c3819dd53f93f66dd8ec7b367733b9f6993172afd58f31334bdc25a5160315efad5fe8e1337335eaa0c4a215071fd8ea562d6d0d55acd5ab7c96d2413f631902fda.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1ea8c9b90dffec640147bdf5dfbac9ef04df1f2ff39cd43bd98c199a7cf9fda67aad3ad972d20f7be9011eec9d2f076fb5b49edd9058b3cfd75b8d6833154b11a7770f0b1d525da28935d01ac2b9faacab99ee8473b79917348f35cdc78b6c475ff17264.exe,blaster,7,0,0,0,0,0,,0.0,0.999842,cnn_lstm
1ea36b140338cf259378202a6eafdaa8190afc6956a79ecdd0c8026977f0444db9f4ddb8fe238cdb1db1d459a9ff2519373afccb300847b329ebedcdcb6fdb302956f84701a6d0e153366f4614740f590e37c0e2d57b02bf86e5f8c5a4a8d5a92248a391.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1ea710722d8e93b19ac76c1fa9e78b6f2b8d64f78ca044462fcdd9d6ca76f71eca870002f9071e58c71fa6bc64727d137dd4d74d3fe900f03bfe1bd32f5828b335c340619430e895d7c0a35f063d09fa483dc1f50a2f752294e616b2e38b79f7a6f32ea7.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1ebcfce6535f5c949daa3f1543d449ccc6b81597e2371a3f7d18e47ec13f2bd82bb97d54f17cb28571b3d626ff18339b24da5807f538958df7529b7cfb03793f4567c0f37a17bddd0b2caf3ec7e254f1cb40164ec76aff8585c5f48ba4f0f3b27d44e462.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1ec04a850ea198647ec04cbeba887cb18c0553ad223c03c3c7d14274658e289ffe504a3cb17872cd3614ec19a85313dc5fe5438a37415993e0f0cb5a4cddd503e53625cde0918d6d6e79209b620e4932e87381694ceaf851f9a4ef95dc27fa58a67d42f4.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,0.999999,cnn_lstm
1edad7c507a06b547e0429b29318bbff29c388400cc2baa26e7e1503402d33e8696e2e730942e2dc159f4fb97ea7feb7c11559d91e8e2083bd5300cd599586d8fc30e7940cc23a9f9791e61edb90df346db92b905fb672de5aceae8610b9a0c9c581ab8d.exe,blaster,100,0,1,0,0,0,Timing Evasion,0.45,0.999989,cnn_lstm
1ef1a3622e624c49f50f4f3b747c96e8b5ae74b5b3cb2357462106a238ed3f94a0f4a4776fac633d32e99684f3828fe6765b524d29ccc0fcce62246cface44c114d37cfbca7b9d4a4f680beecaa2c37698252a58c7636c191e006bc05afb5c0659de02d7.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1f3a03872888c5915af366063f2f5b79b09109634cc1e9c2c811c8b117965a3802d93e2a3557fa7b726674e98c9c76581f80b1dbda00b71b3ffe4e0ac48d0da50e173c37945a5f6a8e6699681442e0940931a1d209ad1db60af22a2029c5add0c51190f9.exe,blaster,8,0,0,0,0,0,,0.0,0.99959,cnn_lstm
1f4aeac18958557517c936804fbd1348340ea78017339fd185bcf4df0aaaedd10761e153ee8b4e22be6c6517fd9b9bc3c71211cea830342d1004edb73128ef9b6a8543d3f8a6357c05b960df7986d19dc51abaf2ae4a5164772e010ae8af1a7e80051655.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1f5f37f0ea4a02f519a058bf1dc84e6410f121af6f5d1cdee058e3ac48666d5e561f74d3f8e9798a1027f09d73f7cbbc6e7a04429144a389b778a5209fcbc196188cd386e21b16722bc4fc17e8164a242dda4a58f929c6b82acd6bcab562edc51575d9f5.exe,blaster,8,0,0,0,0,0,,0.0,0.999852,cnn_lstm
1f7a1a53bdfce0512994c0543c15888310aecc567f94f74fdf19c62eecc1142a3aa7bc1f9754316357d8eb10f8bc87e63ffbb330c115287cfa139f3b7be21f9d7c8108823a5c1ff1f99fccddcfe4f39690d4523ef27b0e36c09cb74557fb2ef6ecc94898.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
1f7e651b1ebc336540f348f47251a7c7599b5c6654c6caaa051cea7ffc5298336da2292defdb183de83f09e7691ff34feace9acc55d9dcf848936059e850673b44cc4727b9fc8273e00142a46a0df1ba73f347b207ea5dff7dd62fac9fe5a673688e40f9.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
1f8d55ab03eb006300732ae7bbf1436d9e58d618ceb227635089a20c43cfd7714bb45d93872c09940eeced06867b564cf156abd54aead6dd1ea7c95965945d62e47e5543b6236732975e77eb4117671ec9de321a10b902325cdf3b890bf26ecb768f69bb.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1f23dabdf911b57175690d42c6b3a44f283ea09167c0b893397ae888b52b8b59fb6aa77d5a2beaf315c1d075d5ce92ce2564df57ff633bd641c0aa086879d8ca13891caf2868593b9cd6325ce8f8df7d768e5e48fe2cf10429dd1aaedfb38dcbdee599b5.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,0.999998,cnn_lstm
1f30d719bea41026ddeb69322e616ac4eb86113855e103b1f3340adb14e547b8db91765251293d78803897d80e042a4a75297779c7b640d0e1ef19ac9f25a7a86fba72229aebae2952fdc809216b8cfb780bdc70455936a7f95dba8024445de37bd65d35.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1f30f89543db1dbcb699501a3cd97a0a982dff78476fe06fc2617bf69e9004e8a2da78da2f5874bcae2efa138d740057192029d3cda1855997ef061bfee0e5a56ae026e095f351d4d70e887f687e5dbad9843b482c6fdb9941e013cc08e40ffb694987e3.exe,blaster,8,0,0,0,0,0,,0.0,0.999852,cnn_lstm
1f640c8e066fcec7c93927525196c5864267461031f464405aadc437792083cdedf64bf04eb2f7bab615765456d588a2659dc4dc2d03a0ea06d9c40e40dd63f47ce9efcf8a61bb6aa724efa4d32279e229ea029789a0d1e264514246f71118bd9aff1c49.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1f4940e14d840383186b366bca9c1627363797f7a55ff665781f80ae17e30bb70bfc158e2fc6843a804f2832852f300ebe4e90dc4c548a3022c9238e7dda56def6c25233b6d017c7bedfaccab7e1caa5489960be33c555724d606b9a3041a7f2134bc754.exe,blaster,100,0,1,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
1fdf53aa5fe8b483c0f04b96e2e13b9549ef392dbfd10c313863368b5e8963a58df46c64913aa3d05fe3b964265d47a1d2f718385fda1d4dfdb1fa37ccd96233da01c62c6ccaf5ba2fd60b91cd39e783d34723f5b2c6e77d52a89566dc857218fdabaf13.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
002b4c7df308aae54125207f307ad347ea73f50d1ed6188b7ebff38bb9170dbd8418f71a052cf26bf48690080f17ca3ac01b5f1688072c14079307b0d1f74507904d08be8ca17ac73717c8743a9785b723472dbcba052f7983d498c7f5768dc641a4961c.exe,blaster,8,0,0,0,0,0,,0.0,0.999862,cnn_lstm
02db49d5ad3a47665439312b14c67ca5a7c599c3ee515e136969b7fa279ffc64ca0a4549ea11b10f601953b355f55cd07608527bb22d767fb049149747c8751612d74364c9d8344ea5c31a3bf41e22eba07d53961323bfb695dfc7e7bfbfa9c7ecdd5be8.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
02e353f7b292b68640edfcaf31763da8ef2ccb03b60078b32dc5c5951cab5532e629a51d2ab4225474df924d74c4178c3528ff8db42c14cacb1ffd634a0011b758f495f24d773255f06193be173464512a92fe7eeb2c71ab16f00fe0a30f6550b61f1bd0.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2a6b4045d24c6aa93ab6f6632277599e5d879b1e787febe4ce050537676c2ba0a2b963ac66443cd721f48d9266da76230e1e922b007ba51c667de76c9000a45a9875fc40736a986b5df392198faab213d614d3a5cf6438da626e86878367d22a49155eee.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
2a8d0a806918d18baaa1206b73858651615fd7abf160bda4c58ce60394496081d1ba13999f2eeb5582d94d3d4ce1ebd3283054b2792de20c381e2772a8b1d35f9af490a6500ede1b95febc330ee8e52f4eb6b1572c4cbf1ed5274a135b73998aca4471cd.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2a9c6eb1fdb9054036f2bdd6a7176887899838dd228475701bbafc1e9b02ccbdf962cd97b39155cc2959e14645b0686e6d65e1cb34f4bc76a66c84c1f26fb2aa27366cb0063835216f87899861b2170dc9cdc7f7cc77eddd6f8daaf9238a75d1b9d3de72.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,1.0,cnn_lstm
2a28ace68286b4f41c233db99726d9b9e80e05c59f050980d3d8a26ac8fb2bf4f1e22f5d82971346f6691e571fcf55b1f5b92cc14a20d77b3acf4a8d5ee3d891f4d6de736f354ec7b6d792d8ee244b9b270f0dc2e825f7a1db3f6db41054503a7d261aac.exe,blaster,8,0,0,0,0,0,,0.0,0.999815,cnn_lstm
2a85fa699b15431a6d02d376f8dcab3ea588837b86a2a4379f75ccfc7f7c691d07b1ca963817df9cc6ef538f57ffcd059318b6674373e3694af747b20c38b948d7207ae7ab897334856363bf9a9cb17c4b93db37576b24c7630a5352bf2060fc8ad5d5a4.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2a96a4486cadea703d746d750af30da699c8233556fd8ae8148d9ab75c996b9ad3ea690081c371f0ec335e7e834fa249b494771a9775c8aa28c747126de3bc51255b2ae8edc5773320bc2c2d4abad5b55cb57c8c6085d60c833c133d22a8f81934d36715.exe,blaster,70,0,0,0,0,1,Privilege Escalation,0.7,1.0,cnn_lstm
2a2624c8749c9ba4f790a5e21b828007a8276ba4d3e11802ee741e07f18e0ff4dee9093e280561080b20dbc2e4d523024c9e9d21cdf4838195dbf21c5f9b4d8d57ccebe3eae1632045d2721cb4034a28672ad7518feeb2382aa1815ce4e2eaff4da6a8b8.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2a2755a1dec8223622364187cd8d7a2e655b344c38dc106fd7b9bc7209cd92aea93369ecc4ccccd251da9d68543b7235d31d6d379feeb93b86f656649d486c702fc2aaa1dd0a7cbb7b1f03e940a89fc4dbd74bdb0ae55306d3548dd13df210b5a2d38e4a.exe,blaster,70,0,0,0,0,1,Privilege Escalation,0.7,1.0,cnn_lstm
2a4565b378a688c664a4f1302dfd89dc0eb6d889fb04d0563dd7e64ca71c292b21665d6b048467b3852658a0210384cec074e2acd8e206ae3caa2fed37524cfe2071af77627e219be2143b3d463455fdb750c1ec7493d94ed093c7810544b9376cfb08d2.exe,blaster,8,0,0,0,0,0,,0.0,0.999852,cnn_lstm
2a257906c5ad1e66cd5808302e0ef4ae1e4f3c0ab088270bce644b7547e2947168a4546cca99742c3f6a532934454d8213e053e65c8a4e492e545b38209cf30dc4e41e2596863efc509e18409af289d29fae5d9b8d22387d1c6211d7803b7755f5a987de.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2aa4a3f5823f0185d88380a3e4d5f038ac7b548f2c5ec77b6615b5cc38a4d80672b8886e643ee14d223a041de4c7794b34a286c70e93169ec11ecb76393476ec037c37d6665d049c5b30d217d753ee2cb16331b9f879075fe5b7287bb50e48cb128a2f45.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2ace73beb35ada9cfe33110afefcb4b587c8ec65e95dc4aeedc53eb232889ac3b06fc41186f4c446fef67d9bd4f79ca25521228033c6a23b976c2b5931a4ae4209b9688eddb82917819b0604095b118a883b4ce0012def8f424962e983e1c57b049a3c5b.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2acfe732e8b8aaa774996efe7a55a989fec721121bdd9a379ca62c2cbe0c1944b67334ae2534680af0169df218e5bfc73149258506134ac69d9e03820d01944b572dd22de53a207c473036594cca5e91422add8c3f77043ba8676ab66333b80e1592ef50.exe,blaster,7,0,0,0,0,0,,0.0,0.999842,cnn_lstm
2ad1c9f48d0f6b99dee702a24e0ad1e88f84f43569678499ceffefdc25f1950ca90eb41266e215ed2c3218219645bd9de0c871c1ecaa1466e8bc76006284393e282b8d3be7cb72b8c7bb340c42ae12436c4700a3fac7700489691eb63f8c38a15f8ffa4c.exe,blaster,0,0,0,0,0,0,,0.0,0.0,abstained_no_imports
2ad5e5763e5e7cb6e3c5e0909cc7344d7b2be4b284c0c17a874dec3ec09b45d79a07ce4207becbccc4c15ea86a5b8811f82c12af31a71392e9aecbc856ff64d63aaa0deeeec6550b5e4c0a2c6430a9d8752fd380db28ac62f3e782743711b9d587a794e0.exe,blaster,7,0,0,0,0,0,,0.0,0.999681,cnn_lstm
2ae8ad6f54314bd5a4ff8a8b3192a439314ec4824f9d6c64c65102d574cafe290c16d7f1cfbaddd0e71bd778d151e41edd7e7d3f15a9d8458f0fce3e9bffa7b92871121dffa34b1a79e3d6e2cda0c7d2dedc9855a1d572bfcb830ee99574eabf139bc762.exe,blaster,100,0,0,0,0,0,Timing Evasion,0.45,1.0,cnn_lstm
2ae23da0f0fabdbc9145524c152caa9bd2b13e637ea989545390a6233373de86b1702ab242e73b4f789081f8109425fb803c3802940953e3fec3411235f1ec6b63a1e69db5164393d8d885d954eb3a38369fb94ee9e35465c614501d22189e34c2176232.exe,blaster,7,0,0,0,0,0,,0.0,0.999681,cnn_lstm
2ae882eab007c9a18ab309afbb49da11b34044f2ae2148b615bec178b09f82b0ecd74b29fa49850f307c4894c475a4fe76407c5c0cd79f41b101af75789a4ebc7e2e60e29814fce89f856d315c66b4274fd627dc793f1c50b5d96d0722c243c7890de1ec.exe,blaster,53,0,1,1,0,0,Timing Evasion|Network+Persistence Combo,0.5,0.999984,cnn_lstm
2aec44b6c8e687a0265a25af5d3f50301ce9c1adda6a4bf18df33bdedf991610dd7975493b32c532f35efed1af9e011b582c44abb1fab840885b6d754e15d036458d4c5e25a0ec73edd060ef421fba30cfb247b5373afe2bb93e4ad125ba924a2e9e5292.exe,blaster,100,0,0,0,0,0,,0.0,1.0,cnn_lstm
2aef1296f3f411fb7eb6b005eb684a7fc84a8b870aeed5b04bb73e53c44a83fcb74b36fe14bbc016af3c20fe9f99e4efb97d1f1d61e182e8f9d7e1f520fc94fa552d7609068cf5e52ecc84856d9833bd45fd45ecfd3427e9a63631e640bf45afce31b572.exe,blaster,7,0,0,0,0,0,,0.0,0.999842,cnn_lstm
